image,source_path,height,width,max_side,strategy,init_strategy,sampling_mode,fit_control,relocate_every,relocate_count,iters,target_psnr,target_psnrs,render_chunk,renderer,color_solve_every,color_solve_lambda,color_solve_maxiter,early_exit,early_exit_window,early_exit_min_delta,early_exit_min_iters,pixel_loss,ssim_weight,compute_lpips,budget,seed,flank_offset_frac,flat_frac,corner_frac,max_axis_ratio,coherence_power,psnr,ssim,ms_ssim,lpips,auc_psnr,auc_psnr_horizon,iters_to_target,n_gaussians,iterations_run,stopped_early,stopped_at,init_seconds,fit_seconds
kodim01,results/datasets/abl004/kodak24/kodim01.png,341,512,512,random,random,wse,none,,,750,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,25.096,0.7493,0.93073,,24.1125826969325,observed,,2000,750,False,,0.013802766799926758,1.8865151405334473
kodim01,results/datasets/abl004/kodak24/kodim01.png,341,512,512,grid,grid,wse,none,,,750,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,25.2329,0.75328,0.93309,,24.132988541403186,observed,,2000,750,False,,0.0013287067413330078,1.3249685764312744
kodim01,results/datasets/abl004/kodak24/kodim01.png,341,512,512,iso_blue_noise,iso_blue_noise,wse,none,,,750,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,25.4452,0.75255,0.93063,,24.60801889804081,observed,,2000,750,False,,0.21049761772155762,1.2999932765960693
kodim01,results/datasets/abl004/kodak24/kodim01.png,341,512,512,aniso_onedge,aniso_onedge,wse,none,,,750,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,25.5543,0.75839,0.93114,,24.91096462076592,observed,,2000,750,False,,0.32515501976013184,1.255542516708374
kodim01,results/datasets/abl004/kodak24/kodim01.png,341,512,512,aniso_flanking,aniso_flanking,wse,none,,,750,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,25.433,0.75492,0.92859,,24.87798282332987,observed,,2000,750,False,,0.3185906410217285,1.2485666275024414
kodim01,results/datasets/abl004/kodak24/kodim01.png,341,512,512,quadtree_aggregate,quadtree_aggregate,wse,none,,,750,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,25.2592,0.74757,0.92505,,24.65863480205052,observed,,2000,750,False,,0.06508803367614746,1.3425111770629883
kodim01,results/datasets/abl004/kodak24/kodim01.png,341,512,512,quadtree_hybrid,quadtree_hybrid,wse,none,,,750,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,25.5078,0.753,0.92953,,24.787612235116384,observed,,2000,750,False,,0.3611176013946533,1.2906849384307861
kodim01,results/datasets/abl004/kodak24/kodim01.png,341,512,512,quadtree_wse,quadtree_wse,wse,none,,,750,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,25.6075,0.75473,0.93105,,24.916456328215045,observed,,2000,750,False,,0.6736853122711182,1.3008761405944824
kodim01,results/datasets/abl004/kodak24/kodim01.png,341,512,512,floyd_steinberg,aniso_flanking,floyd_steinberg,none,,,750,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,25.0818,0.74023,0.9266,,24.498360679687583,observed,,2000,750,False,,0.18733644485473633,1.3978238105773926
kodim01,results/datasets/abl004/kodak24/kodim01.png,341,512,512,density_random,iso_blue_noise,density_random,none,,,750,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,25.4015,0.74574,0.93082,,24.477005240436547,observed,,2000,750,False,,0.012602567672729492,1.3281214237213135
