image,source_path,height,width,max_side,strategy,init_strategy,sampling_mode,fit_control,relocate_every,relocate_count,iters,target_psnr,target_psnrs,render_chunk,renderer,color_solve_every,color_solve_lambda,color_solve_maxiter,early_exit,early_exit_window,early_exit_min_delta,early_exit_min_iters,pixel_loss,ssim_weight,compute_lpips,budget,seed,flank_offset_frac,flat_frac,corner_frac,max_axis_ratio,coherence_power,psnr,ssim,ms_ssim,lpips,auc_psnr,auc_psnr_horizon,iters_to_target,n_gaussians,iterations_run,stopped_early,stopped_at,init_seconds,fit_seconds
kodim01,results/datasets/abl004/kodak24/kodim01.png,512,768,768,quadtree_wse,quadtree_wse,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,23.4592,0.66563,0.87086,,23.55639089211533,observed,,2000,1500,False,,0.758195161819458,5.31093168258667
kodim01,results/datasets/abl004/kodak24/kodim01.png,512,768,768,quadtree_wse,quadtree_wse,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,23.1453,0.66486,0.86768,,23.39445387959242,observed,,2000,1500,False,,0.7439436912536621,5.124230861663818
kodim02,results/datasets/abl004/kodak24/kodim02.png,512,768,768,aniso_flanking,aniso_flanking,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,31.1353,0.81277,0.93414,,31.009394403296046,observed,,2000,1500,False,,0.3856942653656006,6.067870140075684
kodim02,results/datasets/abl004/kodak24/kodim02.png,512,768,768,aniso_flanking,aniso_flanking,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.5,0.02,0.15,6.0,1.0,31.1622,0.8138,0.93488,,30.98192946603888,observed,,2000,1500,False,,0.3151125907897949,5.375044584274292
kodim02,results/datasets/abl004/kodak24/kodim02.png,512,768,768,aniso_onedge,aniso_onedge,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,31.3664,0.81389,0.93644,,31.024173281048043,observed,,2000,1500,False,,0.32538366317749023,5.594297647476196
kodim02,results/datasets/abl004/kodak24/kodim02.png,512,768,768,aniso_onedge,aniso_onedge,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,31.1234,0.8141,0.93376,,30.973554278469784,observed,,2000,1500,False,,0.3264951705932617,5.38136887550354
kodim02,results/datasets/abl004/kodak24/kodim02.png,512,768,768,floyd_steinberg,aniso_flanking,floyd_steinberg,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,30.9594,0.80196,0.93088,,30.453286963673413,observed,,2000,1500,False,,0.39075160026550293,5.582062482833862
kodim02,results/datasets/abl004/kodak24/kodim02.png,512,768,768,floyd_steinberg,aniso_flanking,floyd_steinberg,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.5,0.02,0.15,6.0,1.0,31.0136,0.80176,0.93107,,30.517034343594787,observed,,2000,1500,False,,0.39388036727905273,5.537502288818359
kodim02,results/datasets/abl004/kodak24/kodim02.png,512,768,768,iso_blue_noise,iso_blue_noise,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,30.3809,0.80681,0.92863,,30.71552142944234,observed,,2000,1500,False,,0.24643754959106445,5.442065715789795
kodim02,results/datasets/abl004/kodak24/kodim02.png,512,768,768,iso_blue_noise,iso_blue_noise,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,30.8457,0.80804,0.93039,,30.69682692845238,observed,,2000,1500,False,,0.26422953605651855,5.278260946273804
kodim02,results/datasets/abl004/kodak24/kodim02.png,512,768,768,quadtree_hybrid,quadtree_hybrid,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,31.1789,0.81427,0.93479,,30.930776401389988,observed,,2000,1500,False,,0.3124125003814697,5.4651288986206055
kodim02,results/datasets/abl004/kodak24/kodim02.png,512,768,768,quadtree_hybrid,quadtree_hybrid,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,30.8105,0.8144,0.93408,,30.85037687096777,observed,,2000,1500,False,,0.3027944564819336,5.285276174545288
kodim02,results/datasets/abl004/kodak24/kodim02.png,512,768,768,quadtree_wse,quadtree_wse,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,31.0506,0.81534,0.93491,,31.016375863607763,observed,,2000,1500,False,,0.6295363903045654,5.577737808227539
kodim02,results/datasets/abl004/kodak24/kodim02.png,512,768,768,quadtree_wse,quadtree_wse,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,31.3016,0.81594,0.93681,,31.030697127832738,observed,,2000,1500,False,,0.626610517501831,5.433263301849365
kodim03,results/datasets/abl004/kodak24/kodim03.png,512,768,768,aniso_flanking,aniso_flanking,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,31.3968,0.88099,0.96109,,31.611390589713412,observed,,2000,1500,False,,0.3796675205230713,6.091644287109375
kodim03,results/datasets/abl004/kodak24/kodim03.png,512,768,768,aniso_flanking,aniso_flanking,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.5,0.02,0.15,6.0,1.0,31.7705,0.88166,0.963,,31.440809349126223,observed,,2000,1500,False,,0.3316328525543213,5.507115602493286
kodim03,results/datasets/abl004/kodak24/kodim03.png,512,768,768,aniso_onedge,aniso_onedge,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,31.701,0.88167,0.96233,,31.634369766179365,observed,,2000,1500,False,,0.3111395835876465,5.487982988357544
kodim03,results/datasets/abl004/kodak24/kodim03.png,512,768,768,aniso_onedge,aniso_onedge,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,29.9685,0.87873,0.9573,,31.20103342808271,observed,,2000,1500,False,,0.3711681365966797,4.8877174854278564
kodim03,results/datasets/abl004/kodak24/kodim03.png,512,768,768,floyd_steinberg,aniso_flanking,floyd_steinberg,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,25.3205,0.86009,0.92907,,27.92354226382754,observed,,2000,1500,False,,0.42670369148254395,5.060394763946533
kodim03,results/datasets/abl004/kodak24/kodim03.png,512,768,768,floyd_steinberg,aniso_flanking,floyd_steinberg,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.5,0.02,0.15,6.0,1.0,27.1483,0.86755,0.94361,,27.908417790153965,observed,,2000,1500,False,,0.44615960121154785,5.0738255977630615
kodim03,results/datasets/abl004/kodak24/kodim03.png,512,768,768,iso_blue_noise,iso_blue_noise,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,30.0946,0.87824,0.9581,,30.9228188888163,observed,,2000,1500,False,,0.22831130027770996,4.71496844291687
kodim03,results/datasets/abl004/kodak24/kodim03.png,512,768,768,iso_blue_noise,iso_blue_noise,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,29.9199,0.87731,0.95806,,30.882648941355598,observed,,2000,1500,False,,0.22731328010559082,4.956353187561035
kodim03,results/datasets/abl004/kodak24/kodim03.png,512,768,768,quadtree_hybrid,quadtree_hybrid,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,31.5195,0.88061,0.96251,,31.633750345485858,observed,,2000,1500,False,,0.3186337947845459,5.160720109939575
kodim03,results/datasets/abl004/kodak24/kodim03.png,512,768,768,quadtree_hybrid,quadtree_hybrid,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,31.7067,0.88189,0.96204,,31.629017121160405,observed,,2000,1500,False,,0.3096153736114502,5.433808088302612
kodim03,results/datasets/abl004/kodak24/kodim03.png,512,768,768,quadtree_wse,quadtree_wse,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,31.9668,0.88424,0.96474,,31.92653338411317,observed,,2000,1500,False,,0.7347805500030518,5.457233905792236
kodim03,results/datasets/abl004/kodak24/kodim03.png,512,768,768,quadtree_wse,quadtree_wse,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,32.0645,0.88251,0.9629,,31.70289099415276,observed,,2000,1500,False,,0.7669034004211426,5.152505874633789
kodim04,results/datasets/abl004/kodak24/kodim04.png,768,512,768,aniso_flanking,aniso_flanking,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,29.8645,0.80689,0.93074,,29.763309304439044,observed,,2000,1500,False,,0.31395459175109863,4.721990585327148
kodim04,results/datasets/abl004/kodak24/kodim04.png,768,512,768,aniso_flanking,aniso_flanking,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.5,0.02,0.15,6.0,1.0,30.1047,0.80866,0.93426,,29.80633673053968,observed,,2000,1500,False,,0.31007957458496094,4.651321887969971
kodim04,results/datasets/abl004/kodak24/kodim04.png,768,512,768,aniso_onedge,aniso_onedge,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,30.2632,0.81057,0.93571,,29.892493714325582,observed,,2000,1500,False,,0.3239872455596924,4.714712619781494
kodim04,results/datasets/abl004/kodak24/kodim04.png,768,512,768,aniso_onedge,aniso_onedge,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,29.7729,0.80848,0.93252,,29.870644424341773,observed,,2000,1500,False,,0.3202085494995117,4.519876003265381
kodim04,results/datasets/abl004/kodak24/kodim04.png,768,512,768,floyd_steinberg,aniso_flanking,floyd_steinberg,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,29.5019,0.80243,0.93176,,29.240019695213274,observed,,2000,1500,False,,0.3918004035949707,4.836609840393066
kodim04,results/datasets/abl004/kodak24/kodim04.png,768,512,768,floyd_steinberg,aniso_flanking,floyd_steinberg,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.5,0.02,0.15,6.0,1.0,29.4925,0.8011,0.93111,,29.226859780452187,observed,,2000,1500,False,,0.3903779983520508,4.723755359649658
kodim04,results/datasets/abl004/kodak24/kodim04.png,768,512,768,iso_blue_noise,iso_blue_noise,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,30.2498,0.80661,0.93381,,29.713524678454867,observed,,2000,1500,False,,0.22059178352355957,4.392420768737793
kodim04,results/datasets/abl004/kodak24/kodim04.png,768,512,768,iso_blue_noise,iso_blue_noise,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,29.7552,0.80414,0.93098,,29.611587481151986,observed,,2000,1500,False,,0.2324538230895996,5.06296443939209
kodim04,results/datasets/abl004/kodak24/kodim04.png,768,512,768,quadtree_hybrid,quadtree_hybrid,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,30.1762,0.8078,0.93364,,29.820376874606875,observed,,2000,1500,False,,0.2840580940246582,4.698779821395874
kodim04,results/datasets/abl004/kodak24/kodim04.png,768,512,768,quadtree_hybrid,quadtree_hybrid,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,29.9498,0.80729,0.93352,,29.8405161661017,observed,,2000,1500,False,,0.2848496437072754,4.679370403289795
kodim04,results/datasets/abl004/kodak24/kodim04.png,768,512,768,quadtree_wse,quadtree_wse,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,29.8391,0.80797,0.93227,,29.864653643963734,observed,,2000,1500,False,,0.6236703395843506,4.584714889526367
kodim04,results/datasets/abl004/kodak24/kodim04.png,768,512,768,quadtree_wse,quadtree_wse,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,30.0914,0.80793,0.93184,,29.84980278193275,observed,,2000,1500,False,,0.6293683052062988,4.563766956329346
kodim05,results/datasets/abl004/kodak24/kodim05.png,512,768,768,aniso_flanking,aniso_flanking,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,21.2404,0.63796,0.8402,,21.85861329796952,observed,,2000,1500,False,,0.30812978744506836,4.448874473571777
kodim05,results/datasets/abl004/kodak24/kodim05.png,512,768,768,aniso_flanking,aniso_flanking,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.5,0.02,0.15,6.0,1.0,21.0275,0.63479,0.83827,,21.612650127550854,observed,,2000,1500,False,,0.30474853515625,5.096613883972168
kodim05,results/datasets/abl004/kodak24/kodim05.png,512,768,768,aniso_onedge,aniso_onedge,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,20.9307,0.62865,0.83787,,21.86164581879049,observed,,2000,1500,False,,0.3136732578277588,4.5956995487213135
kodim05,results/datasets/abl004/kodak24/kodim05.png,512,768,768,aniso_onedge,aniso_onedge,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,21.4419,0.64223,0.84869,,21.91745241711027,observed,,2000,1500,False,,0.29815006256103516,4.713785171508789
kodim05,results/datasets/abl004/kodak24/kodim05.png,512,768,768,floyd_steinberg,aniso_flanking,floyd_steinberg,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,18.1677,0.58324,0.78492,,19.69512889510874,observed,,2000,1500,False,,0.39486145973205566,4.98603892326355
kodim05,results/datasets/abl004/kodak24/kodim05.png,512,768,768,floyd_steinberg,aniso_flanking,floyd_steinberg,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.5,0.02,0.15,6.0,1.0,19.0856,0.60243,0.8069,,19.899165439160367,observed,,2000,1500,False,,0.38677263259887695,5.096825838088989
kodim05,results/datasets/abl004/kodak24/kodim05.png,512,768,768,iso_blue_noise,iso_blue_noise,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,20.8431,0.622,0.83562,,21.45334881890051,observed,,2000,1500,False,,0.23139286041259766,5.039220094680786
kodim05,results/datasets/abl004/kodak24/kodim05.png,512,768,768,iso_blue_noise,iso_blue_noise,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,20.3948,0.61879,0.82666,,21.25016802100041,observed,,2000,1500,False,,0.23634958267211914,4.841943740844727
kodim05,results/datasets/abl004/kodak24/kodim05.png,512,768,768,quadtree_hybrid,quadtree_hybrid,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,21.5233,0.64765,0.85638,,21.864413680037792,observed,,2000,1500,False,,0.29631495475769043,5.139845609664917
kodim05,results/datasets/abl004/kodak24/kodim05.png,512,768,768,quadtree_hybrid,quadtree_hybrid,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,21.3916,0.63778,0.84963,,21.804049738730647,observed,,2000,1500,False,,0.26760053634643555,4.579966306686401
kodim05,results/datasets/abl004/kodak24/kodim05.png,512,768,768,quadtree_wse,quadtree_wse,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,21.4366,0.63959,0.8416,,21.82109334168234,observed,,2000,1500,False,,0.6700105667114258,5.1598451137542725
kodim05,results/datasets/abl004/kodak24/kodim05.png,512,768,768,quadtree_wse,quadtree_wse,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,20.9638,0.63187,0.83312,,21.750657766162753,observed,,2000,1500,False,,0.6600584983825684,4.741452217102051
kodim06,results/datasets/abl004/kodak24/kodim06.png,512,768,768,aniso_flanking,aniso_flanking,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,25.0103,0.71547,0.87856,,25.083989459566467,observed,,2000,1500,False,,0.3443284034729004,5.391769886016846
kodim06,results/datasets/abl004/kodak24/kodim06.png,512,768,768,aniso_flanking,aniso_flanking,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.5,0.02,0.15,6.0,1.0,25.1083,0.71826,0.87718,,24.99621572615386,observed,,2000,1500,False,,0.3341693878173828,5.137331008911133
kodim06,results/datasets/abl004/kodak24/kodim06.png,512,768,768,aniso_onedge,aniso_onedge,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,25.2076,0.72277,0.87942,,25.12637511438493,observed,,2000,1500,False,,0.3249211311340332,5.15714168548584
kodim06,results/datasets/abl004/kodak24/kodim06.png,512,768,768,aniso_onedge,aniso_onedge,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,25.0342,0.7179,0.87795,,24.969490632126536,observed,,2000,1500,False,,0.3256511688232422,4.809872627258301
kodim06,results/datasets/abl004/kodak24/kodim06.png,512,768,768,floyd_steinberg,aniso_flanking,floyd_steinberg,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.5,0.02,0.15,6.0,1.0,24.9283,0.71424,0.87612,,23.857538388680425,observed,,2000,1500,False,,0.4023878574371338,5.5605034828186035
kodim06,results/datasets/abl004/kodak24/kodim06.png,512,768,768,floyd_steinberg,aniso_flanking,floyd_steinberg,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.5,0.02,0.15,6.0,1.0,24.0498,0.71378,0.87225,,23.20668162052595,observed,,2000,1500,False,,0.40163087844848633,5.396380424499512
kodim06,results/datasets/abl004/kodak24/kodim06.png,512,768,768,iso_blue_noise,iso_blue_noise,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,0,0.0,0.02,0.15,6.0,1.0,24.1965,0.69151,0.85976,,24.401418583483757,observed,,2000,1500,False,,0.23088932037353516,4.954996824264526
kodim06,results/datasets/abl004/kodak24/kodim06.png,512,768,768,iso_blue_noise,iso_blue_noise,wse,none,,,1500,35.0,"[28.0, 30.0, 32.0, 35.0]",512,cuda,,0.0001,32,False,150,,,l1,0.3,False,2000,1,0.0,0.02,0.15,6.0,1.0,24.5572,0.69797,0.86289,,24.471329712565538,observed,,2000,1500,False,,0.28351759910583496,5.020934581756592
